step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,balance_error_orig,balance_error_dest,amount_to_balance_ratio,is_zero_balance_after,is_full_transfer,type_encoded,tx_count_last_1h,tx_volume_last_1h,tx_count_last_24h,pagerank,in_circular_ring,community_id,betweenness,high_risk_community,Risk_Score_IForest,Risk_Score_LOF,AE_Score,GNN_Risk_Score,Risk_Score_Ensemble,Is_Anomaly,Is_Anomaly_v2
10,PAYMENT,11442.74,C1493436437,1019053.18,1007610.45,M1497353847,0.0,0.0,0,0,-0.0099999998928979,11442.74,0.0112287847148617,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1565308959663626,0.0004345307838689,1.745966e-07,0.0,0.0392196825273438,0,0
9,CASH_OUT,102665.09,C1366425568,0.0,0.0,C1910163007,334895.85,839275.37,0,0,-102665.09,-401714.43000000005,102665.09,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,1130.0,0.0,False,0.07134648056055,0.00040846506602,1.01059975e-07,0.0306314639747142,0.0255762094650153,0,0
8,PAYMENT,6891.79,C1379132565,0.0,0.0,M918110730,0.0,0.0,0,0,-6891.79,6891.79,6891.79,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0059929712243506,0.0003411357909492,6.2021755e-08,0.0,0.0015664885708053,0,0
10,CASH_OUT,80664.41,C2065397139,11069.0,0.0,C2133591152,0.0,80664.41,0,0,-69595.41,0.0,7.286757904245709,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.032593907015145,0.0004990163093409,4.5687706e-08,0.0,0.0082482937219669,0,0
9,CASH_OUT,225653.01,C1850724883,3280.0,0.0,C524776274,170370.06,253694.03,0,0,-222373.01,142329.04,68.7756811947577,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,10975.0,0.0,False,0.0519793767956124,0.0005915740607899,1.904488e-07,0.0534040257334709,0.0264642225790707,0,0
7,CASH_OUT,141890.27,C697210349,10404.0,0.0,C1305830291,73907.0,1653198.69,0,0,-131486.27,-1437401.42,13.636739067755885,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1245631884112263,0.0003606799595809,4.3628123e-07,0.0,0.0312130639790963,0,0
8,CASH_OUT,66134.37,C1089844397,245504.0,179369.63,C1870367457,401642.1,149996.83,0,0,0.0,317779.64,0.2693809494714975,0,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,5154.0,0.0,False,0.1271168177542941,0.000452559013342,7.6509826e-07,0.030822129920125,0.0395754782507637,0,0
12,CASH_OUT,245276.77,C85077904,51903.0,0.0,C2139067802,7130.0,259390.23,0,0,-193373.77,-6983.460000000021,4.725585118680641,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0663286196505479,0.0004256160915355,1.18259315e-07,0.0,0.0166673136087407,0,0
10,CASH_OUT,191032.3,C108101566,0.0,0.0,C1223469697,386954.53,577986.83,0,0,-191032.3,1.1641532182693479e-10,191032.3,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,2793.0,0.0,False,0.075839766881858,0.000463440545334,1.9503949e-07,0.0148315168917179,0.0227605675643085,0,0
12,CASH_IN,296857.64,C319010118,6554.0,303411.64,C1178949826,0.0,0.0,0,0,-593715.28,296857.64,45.28720671243326,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2187891818939554,0.0005140579726049,2.2138572e-07,0.0,0.0548001734837254,0,0
9,CASH_OUT,103754.09,C1016593918,5014.0,0.0,C404888821,18420.0,657387.1,0,0,-98740.09,-535213.01,20.688751744765703,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,999.0,0.0,False,0.0627676210588049,0.0004674567581287,1.849492e-07,0.0321060866117477,0.0238119737540256,0,0
11,PAYMENT,9413.02,C1060152644,64303.0,54889.98,M1431910,0.0,0.0,0,0,-7.275957614183426e-12,9413.02,0.1463831176909679,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0035403339391533,0.000366886941753,4.5699053e-08,0.0,0.0009584745828558,0,0
10,PAYMENT,4335.33,C100373422,7075.0,2739.67,M138954535,0.0,0.0,0,0,0.0,4335.33,0.6126808931599774,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0299812274238273,0.0004491602412907,1.04472186e-07,0.0,0.0075851702458713,0,0
11,PAYMENT,11985.11,C1208966455,11157.0,0.0,M846658918,0.0,0.0,0,0,-828.1100000000006,11985.11,1.0741270837067576,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0258364485502532,0.0002673460183731,1.8902139e-07,0.0,0.006512638047657,0,0
9,CASH_IN,45002.99,C2115207990,268688.96,313691.95,C955507498,0.0,0.0,0,0,-90005.97999999998,45002.99,0.1674904041818309,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1160450400154897,0.0004513164812928,2.4825417e-07,0.0,0.0291015977763855,0,0
11,PAYMENT,11297.51,C1578709210,515111.28,503813.78,M1343748838,0.0,0.0,0,0,-0.0100000000093132,11297.51,0.0219321309909365,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1017964050455423,0.0002758502913632,8.655125e-08,0.0,0.0255042972850356,0,0
11,CASH_OUT,157242.56,C452147936,0.0,0.0,C1279122388,3702402.29,3859644.84,0,0,-157242.56,0.0100000002421438,157242.56,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0600432433770325,0.0002131864328166,2.0388968e-07,0.0,0.0150535092977294,0,0
9,CASH_OUT,195483.12,C1510807560,0.0,0.0,C1866408768,209118.46,1822619.34,0,0,-195483.12,-1418017.7600000002,195483.12,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,5253.0,0.0,False,0.1736977684744357,0.0005520398697198,4.3968475e-07,0.0125755313783884,0.0466788648425876,0,0
8,PAYMENT,43.09,C469309810,246703.0,246659.91,M1204098465,0.0,0.0,0,0,0.0,43.09,0.0001746627537453,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0483039937604113,0.0011291169501322,9.55586e-08,0.0,0.0123018504977096,0,0
9,PAYMENT,6.29,C767074936,40658.0,40651.71,M903636313,0.0,0.0,0,0,0.0,6.29,0.0001547012961459,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0174124339720668,0.0005565214377009,8.6109225e-08,0.0,0.0044644386133257,0,0
10,CASH_IN,170183.05,C212370429,15428.0,185611.05,C266418454,477817.47,401185.72,0,0,-340366.1,246814.80000000005,11.030076479357056,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1305404937102942,0.0003700542332588,2.7805993e-07,0.0,0.0327092176922054,0,0
11,CASH_OUT,43169.65,C872116099,1861.0,0.0,C2031923475,895842.92,706565.69,0,0,-41308.65,232446.8800000001,23.184559613319013,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0658924235478273,0.0014057825139699,9.39553e-08,0.0,0.0167542905763416,0,0
8,CASH_IN,41949.66,C96633532,6848391.91,6890341.57,C2078745453,1673490.19,2675912.96,0,0,-83899.3200000003,-960473.11,0.0061254750641928,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.3744426140232944,0.0003988686454022,6.9146495e-07,0.0,0.0936906346744025,0,0
10,CASH_OUT,221789.73,C379645228,869899.58,648109.85,C914226248,0.0,221789.73,0,0,0.0,0.0,0.2549598598957136,0,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1848766241816385,0.000397926740395,5.109738e-07,0.0,0.0462988946856373,0,0
11,PAYMENT,12903.32,C1940235084,0.0,0.0,M1942823490,0.0,0.0,0,0,-12903.32,12903.32,12903.32,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0227017269957749,0.0003463279501799,6.15616e-08,0.0,0.0057447158074598,0,0
7,CASH_OUT,32123.83,C1214357269,0.0,0.0,C173783788,41794.93,73918.76,0,0,-32123.83,1.4551915228366852e-11,32123.83,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,7901.0,0.0,False,0.0442165457211307,0.0003382963967338,4.9188245e-08,0.0975153818726539,0.0355006559342672,0,0
9,CASH_OUT,126131.19,C1845577400,0.0,0.0,C1947785070,189447.28,181806.03,0,0,-126131.19,133772.43999999997,126131.19,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,2418.0,0.0,False,0.0688161573183805,0.0002989790306433,1.6371213e-07,0.038664698600769,0.0269300588995572,0,0
9,PAYMENT,21037.04,C118767372,0.0,0.0,M804359715,0.0,0.0,0,0,-21037.04,21037.04,21037.04,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0347228409102515,0.0005527552348773,8.89725e-08,0.0,0.0087912879662893,0,0
9,CASH_OUT,728623.92,C809622897,0.0,0.0,C447691425,6746870.3,7475494.22,0,0,-728623.92,0.0,728623.92,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.5013478479361768,0.0004700164579396,1.2668243e-06,0.0,0.1254313453229146,0,0
11,CASH_OUT,135195.06,C833823227,79315.0,0.0,C759746323,665132.51,800327.57,0,0,-55880.06,1.1641532182693479e-10,1.7045118261132683,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0759716182625768,0.0004815877407104,3.6813267e-07,0.0,0.0190893325535929,0,0
10,PAYMENT,10985.15,C569671941,8569.92,0.0,M1966741256,0.0,0.0,0,0,-2415.23,10985.15,1.28167687949485,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0175890191315306,0.0004512331480662,1.5397339e-07,0.0,0.0044875476045132,0,0
8,PAYMENT,11371.72,C1519233553,0.0,0.0,M1467916079,0.0,0.0,0,0,-11371.72,11371.72,11371.72,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0190338464517889,0.0001765171627414,6.030618e-08,0.0,0.0047937831373488,0,0
6,PAYMENT,19346.62,C275251946,69043.0,49696.38,M2019489551,0.0,0.0,0,0,7.275957614183426e-12,19346.62,0.2802071143039221,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0178358731732305,0.0002981291192778,5.3262355e-08,0.0,0.0045186100958695,0,0
11,TRANSFER,405957.65,C605584302,4302.0,0.0,C1140223380,0.0,405957.65,0,0,-401655.65,0.0,94.34293516151524,1,0,4,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1817793426258056,0.0003635044815129,5.142179e-07,0.0,0.0455176908181331,0,0
9,CASH_IN,289668.8,C525243659,346903.0,636571.8,C424071733,150279.89,207415.26,0,0,-579337.6000000001,232533.43,0.8350114152618592,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1944275142398962,0.0010260940587936,2.5648887e-07,0.0,0.0488121743183951,0,0
9,PAYMENT,20724.19,C164310147,0.0,0.0,M656849880,0.0,0.0,0,0,-20724.19,20724.19,20724.19,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.033953703871796,0.0004534818209597,8.7553126e-08,0.0,0.0085791485980797,0,0
10,TRANSFER,1180169.54,C1169494821,0.0,0.0,C1332133484,1505111.81,3438801.95,0,0,-1180169.54,-753520.6000000001,1180169.54,1,0,4,0.0,0.0,0.0,1.517256959746606e-05,False,9230.0,0.0,False,0.615005703617325,0.0004322348840153,2.6621124e-06,0.0370369106531143,0.1630978991781338,0,0
10,CASH_OUT,162014.03,C425690515,0.0,0.0,C300142229,182075.06,754578.02,0,0,-162014.03,-410488.93000000005,162014.03,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0867310222129604,0.0004690321417493,1.5531567e-07,0.0,0.0217766085762932,0,0
9,CASH_IN,46848.16,C2020040445,2191550.07,2238398.23,C219543946,1270568.33,1256672.22,0,0,-93696.3200000003,60744.27000000002,0.0213767137993275,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1912600341012812,0.0007610490324429,6.0191013e-07,0.0,0.0479673989048623,0,0
12,PAYMENT,8692.35,C2071142267,38890.0,30197.65,M502831149,0.0,0.0,0,0,0.0,8692.35,0.2235054382762078,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0015874732019012,0.0011547543396817,6.180676e-08,0.0,0.00062783771044,0,0
9,CASH_OUT,372290.66,C2006124243,0.0,0.0,C955097010,1504630.05,3178011.67,0,0,-372290.66,-1301090.96,372290.66,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2648344280068661,0.0004270299771416,1.7965854e-06,0.0,0.0662945519728,0,0
10,PAYMENT,16651.0,C305233454,1459716.64,1443065.64,M190919118,0.0,0.0,0,0,0.0,16651.0,0.0114070006032125,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.194300894590187,0.0003418835075902,2.9781754e-07,0.0,0.0486436896943284,0,0
7,PAYMENT,3358.66,C1741494589,22409.0,19050.34,M877809987,0.0,0.0,0,0,0.0,3358.66,0.1498732708612226,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0039929006022393,0.0005478742295147,8.87644e-08,0.0,0.0011078266257837,0,0
8,CASH_OUT,40093.65,C380113969,0.0,0.0,C1377020151,49814.0,0.0,0,0,-40093.65,89907.65,40093.65,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0547544745469038,0.0003163979051574,1.1904786e-07,0.0,0.0137519339321186,0,0
12,TRANSFER,171733.9,C400512198,17551.0,0.0,C877946990,17425.0,270709.94,0,0,-154182.9,-81551.04000000001,9.784292388331814,1,0,4,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1656823097663849,0.0004464483677434,1.0124619e-06,0.0,0.0415101708537187,0,0
5,CASH_IN,201261.11,C58353615,5336918.6,5538179.71,C564160838,217964.09,16702.98,0,0,-402522.2200000007,402522.22,0.0377111002384221,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2683634558766368,0.0002946719498515,3.4238553e-07,0.0,0.0671499010747966,0,0
11,CASH_OUT,80195.58,C1073389515,77896.0,0.0,C1430922393,0.0,80195.58,0,0,-2299.5800000000017,0.0,1.0295079399720144,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,4274.0,0.0,False,0.0837515402587973,0.0003593424021872,7.3814164e-07,0.0391636937856674,0.0308008984340588,0,0
9,CASH_OUT,286912.75,C151786398,50185.49,0.0,C1899091560,337150.59,1026808.37,0,0,-236727.26,-402745.0299999999,5.716931987074609,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,8437.0,0.0,False,0.0946733731179245,0.0007583553664539,2.7497e-07,0.0194498226046562,0.028682552494942,0,0
8,CASH_IN,186482.37,C1487261059,9425100.1,9611582.47,C1849933855,656500.64,172707.34,0,0,-372964.7400000002,670275.67,0.0197857156142335,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.390119768223335,0.0020298880258102,7.7867554e-07,0.0,0.0979361532636725,0,0
8,CASH_OUT,147853.79,C1124470878,37629.5,0.0,C1485516154,11182106.76,11477233.99,0,0,-110224.29,-147273.44000000134,3.929094484527179,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,10273.0,0.0,False,0.0723288802160914,0.0008540201039578,1.2811323e-07,0.0071665705181658,0.0200447051383265,0,0
10,PAYMENT,25345.04,C545213764,0.0,0.0,M93383754,0.0,0.0,0,0,-25345.04,25345.04,25345.04,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0511915623720579,0.0004599320188699,1.1149394e-07,0.0,0.0128899104449731,0,0
10,CASH_OUT,649583.09,C577696538,4577.0,0.0,C1909597726,1091719.38,2171013.58,0,0,-645006.09,-429711.11000000034,141.89233071210134,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2602438213473007,0.0004045463565651,5.5247193e-07,0.0,0.0651420303497204,0,0
11,PAYMENT,28460.24,C449670007,9527.0,0.0,M1693910075,0.0,0.0,0,0,-18933.24,28460.24,2.987010915197313,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0425437360569161,0.001269560843416,3.03096e-07,0.0,0.0108899371117127,0,0
9,PAYMENT,11227.22,C390595324,34467.0,23239.78,M1259086777,0.0,0.0,0,0,0.0,11227.22,0.325728791922943,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0088605933436836,0.0005797034504508,6.335641e-08,0.0,0.0023311080329351,0,0
9,PAYMENT,11856.86,C386398688,0.0,0.0,M542579550,0.0,0.0,0,0,-11856.86,11856.86,11856.86,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0214616457704225,0.0004271327382478,6.041276e-08,0.0,0.0054508561140829,0,0
11,CASH_OUT,43527.45,C1179301688,0.0,0.0,C1027296777,1849644.69,1893172.14,0,0,-43527.45,0.0,43527.45,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,11110.0,0.0,False,0.0472848062820271,0.0004542047538558,8.9359986e-08,0.2176191657781601,0.0663168607738155,0,0
7,CASH_IN,93739.13,C73270665,1174059.25,1267798.39,C1698704934,232501.0,0.0,0,0,-187478.2699999998,326240.13,0.0798418394626681,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1726480125356303,0.0017324962983823,9.295053e-07,0.0,0.0435087812451712,0,0
9,CASH_OUT,124948.09,C329436894,10453.0,0.0,C1444624884,285146.5,915479.74,0,0,-114495.09,-505385.15,11.952180026784006,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0573345158744537,0.0003900228831472,1.3999852e-07,0.0,0.0144116755447987,0,0
11,CASH_IN,125203.35,C493831681,110242.0,235445.35,C1620621442,2883541.11,2758337.76,0,0,-250406.7,250406.7000000002,1.1357034006694302,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1236078999431539,0.0005325231306104,4.134163e-07,0.0,0.031008603636804,0,0
11,CASH_IN,189275.74,C2060894599,2080699.21,2269974.95,C625405024,1122981.45,933705.71,0,0,-378551.4800000002,378551.48,0.090967328734013,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2076903006580915,0.0003182055327576,5.485826e-07,0.0,0.0519863808458602,0,0
12,CASH_OUT,397702.78,C1342504378,100483.0,0.0,C686050789,0.0,397702.78,0,0,-297219.78,0.0,3.9578717009673183,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,5574.0,0.0,False,0.1315454012209549,0.0004107069903126,1.4922725e-07,0.035460278391838,0.0418336060694357,0,0
9,PAYMENT,22560.97,C834796269,0.0,0.0,M1152871982,0.0,0.0,0,0,-22560.97,22560.97,22560.97,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0418500954960651,0.000478546437318,9.630576e-08,0.0,0.0105582620532097,0,0
9,PAYMENT,10246.19,C1653864080,79657.13,69410.94,M1022989863,0.0,0.0,0,0,0.0,10246.19,0.1286270466052868,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0068679072199128,0.000416047663275,4.1925873e-08,0.0,0.0018001989153951,0,0
9,PAYMENT,12212.92,C563687714,0.0,0.0,M1946953909,0.0,0.0,0,0,-12212.92,12212.92,12212.92,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0223288010506833,0.0003103613732485,6.053141e-08,0.0,0.0056442906967447,0,0
8,PAYMENT,3998.57,C2053106890,0.0,0.0,M809266315,0.0,0.0,0,0,-3998.57,3998.57,3998.57,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0082000112245445,0.0004309862636256,6.450562e-08,0.0,0.0021362194105477,0,0
9,CASH_IN,44697.63,C509715383,3188871.53,3233569.16,C1251600325,1181220.92,1211199.96,0,0,-89395.26000000024,14718.589999999853,0.0140167503026532,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.2013273214218079,0.0024058804347876,3.366261e-07,0.0,0.0508131074302427,0,0
11,CASH_IN,46447.87,C142296014,1829354.49,1875802.36,C2094462801,1839787.75,1613075.94,0,0,-92895.74000000022,273159.68000000017,0.0253902919656146,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1938415258816095,0.0015921073731646,9.451967e-07,0.0,0.0487790865040533,0,0
9,PAYMENT,13922.41,C2080138434,0.0,0.0,M493699728,0.0,0.0,0,0,-13922.41,13922.41,13922.41,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0246070301828147,0.0004110285215466,6.391348e-08,0.0,0.0062339824240584,0,0
11,PAYMENT,380.9,C1404536788,277.62,0.0,M1630921301,0.0,0.0,0,0,-103.27999999999996,380.9,1.3670949680568516,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0128132223702958,0.0005451356266586,1.1812788e-07,0.0,0.0033123681562708,0,0
8,CASH_IN,4292.07,C1691614079,21582.0,25874.07,C111720670,496471.0,594832.47,0,0,-8584.14,-94069.39999999997,0.1988634573506926,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1290087105752603,0.0008808718305572,9.2643563e-07,0.0,0.0324286299406218,0,0
10,PAYMENT,6298.07,C1171227081,80305.0,74006.93,M332207984,0.0,0.0,0,0,0.0,6298.07,0.0784258959479989,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0090399280761089,0.0003611461322841,4.754552e-08,0.0,0.0023322255091401,0,0
9,CASH_OUT,127479.42,C1732823571,901.0,0.0,C1736970031,35374.0,716142.83,0,0,-126578.42,-553289.4099999999,141.32973392461196,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,6788.0,0.0,False,0.054538749348138,0.0003853713443167,1.8399783e-07,0.025116704404354,0.0199909929063372,0,0
10,CASH_OUT,392850.22,C624663433,0.0,0.0,C13998805,1451065.45,4375897.9,0,0,-392850.22,-2531982.2300000004,392850.22,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.4006112406799922,0.0010642216930744,1.6892277e-06,0.0,0.1003661612769575,0,0
10,CASH_OUT,624887.71,C457824372,0.0,0.0,C648604330,704209.96,1329097.67,0,0,-624887.71,0.0,624887.71,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.4322587157093569,0.0011988917983188,7.3179785e-07,0.0,0.1083046768263621,0,0
11,PAYMENT,17048.31,C681204064,487629.97,470581.66,M1547926242,0.0,0.0,0,0,0.0,17048.31,0.0349614996766919,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0758360698996493,0.0004339239720177,7.3488536e-08,0.0,0.0190458243158777,0,0
6,PAYMENT,7463.22,C143751348,9071.0,1607.78,M1551722332,0.0,0.0,0,0,-2.273736754432321e-13,7463.22,0.822665343915344,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.040512164028075,0.0003788238165577,9.558016e-08,0.0,0.01020383444438,0,0
9,PAYMENT,10603.54,C1480597346,0.0,0.0,M1453157238,0.0,0.0,0,0,-10603.54,10603.54,10603.54,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0130386791400738,0.0005536999240668,6.0264334e-08,0.0,0.0033704278491334,0,0
11,PAYMENT,8259.77,C578161704,80570.0,72310.23,M531050141,0.0,0.0,0,0,0.0,8259.77,0.1025154211813183,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.00632859648336,0.0002366388053643,4.4088708e-08,0.0,0.0016294901085255,0,0
9,CASH_OUT,51053.33,C2026827575,0.0,0.0,C1270516,769109.49,786421.76,0,0,-51053.33,33741.05999999994,51053.33,1,0,1,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0557897697366316,0.0028402722220762,1.2076039e-07,0.0,0.0145155331066923,0,0
8,CASH_OUT,52320.81,C102913385,189.0,0.0,C2052619908,0.0,52320.81,0,0,-52131.81,0.0,275.3726842105263,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,6551.0,0.0,False,0.0278713684217477,0.0003113067916648,6.320732e-08,0.2118574976921081,0.0599944968489923,0,0
9,CASH_OUT,297534.71,C1364981767,825637.13,528102.42,C33115637,108273.49,95622.78,0,0,-1.1641532182693479e-10,310185.42000000004,0.3603693908855687,0,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,6008.0,0.0,False,0.2240754053399891,0.000482171210862,1.3076273e-06,0.1122591122984886,0.0841804559399919,0,0
9,TRANSFER,56211.3,C1853624058,0.0,0.0,C518953848,3401126.3,3457337.6,0,0,-56211.3,-4.656612873077393e-10,56211.3,1,0,4,0.0,0.0,0.0,1.517256959746606e-05,False,3014.0,0.0,False,0.1468005533503303,0.0005223479992779,4.3667123e-07,0.0039627836085855,0.0377954348409561,0,0
11,CASH_OUT,125120.35,C1958540388,0.0,0.0,C1729984625,2401544.53,2526664.88,0,0,-125120.35,0.0,125120.35,1,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,4378.0,0.0,False,0.0549359635540441,0.0003101103991744,1.3552103e-07,0.1418181359767913,0.0492505876188541,0,0
2,PAYMENT,3286.78,C646148183,0.0,0.0,M767312012,0.0,0.0,0,0,-3286.78,3286.78,3286.78,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0072877170160339,0.0005341188115051,6.546003e-08,0.0,0.001928772654318,0,0
11,TRANSFER,609775.05,C1738693691,160.0,0.0,C975434701,4736.47,614511.53,0,0,-609615.05,-0.0100000000093132,3787.422670807454,1,0,4,0.0,0.0,0.0,1.517256959746606e-05,False,5856.0,0.0,False,0.2589952335367624,0.0003530486601731,6.114034e-07,0.0380281843245029,0.0743266476183733,0,0
11,TRANSFER,141408.73,C1484259682,0.0,0.0,C2075725853,338890.57,350258.37,0,0,-141408.73,130040.93000000004,141408.73,1,0,4,0.0,0.0,0.0,1.517256959746606e-05,False,7932.0,0.0,False,0.1969966216234202,0.0005169111021964,5.1775464e-07,0.0221914499998092,0.0549005554526508,0,0
10,PAYMENT,3975.36,C651483606,1501715.72,1497740.36,M849152900,0.0,0.0,0,0,-2.3283064365386963e-10,3975.36,0.0026472103207321,0,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.1943659455806559,0.0002559309338147,2.873017e-07,0.0,0.0486427587724376,0,0
8,PAYMENT,17320.91,C1204691933,0.0,0.0,M1059615108,0.0,0.0,0,0,-17320.91,17320.91,17320.91,1,0,3,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.028981899988404,0.0002437391754309,7.399784e-08,0.0,0.0072942450315388,0,0
9,DEBIT,483.33,C637424966,0.0,0.0,C1397244538,211362.21,211845.54,0,0,-483.33,-2.9103830456733704e-11,483.33,1,0,2,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.0562396738849672,0.0010074504862041,1.1059398e-06,0.0,0.0142617403504161,0,0
10,TRANSFER,854081.54,C550995369,20384.0,0.0,C1613094218,0.0,963157.0,0,0,-833697.54,-109075.45999999996,41.89754917831739,1,0,4,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.3474932512209941,0.0007463125251081,1.787973e-06,0.0,0.0870231117022214,0,0
11,CASH_OUT,91088.55,C1004827377,91524.88,436.32,C1137805002,3550263.98,3829795.72,0,0,0.010000000001753,-188443.1900000004,0.9952217886350831,0,0,1,0.0,0.0,0.0,1.517256959746606e-05,False,4098.0,0.0,False,0.1224687314204761,0.000542908950036,4.4104368e-07,0.4553146064281463,0.1445545485652672,0,0
10,CASH_IN,294679.91,C1909147459,4736370.21,5031050.12,C1663290520,2973016.13,0.0,0,0,-589359.8200000003,3267696.04,0.0622163882294183,0,0,0,0.0,0.0,0.0,0.0,False,0.0,0.0,False,0.4121017522124355,0.0066328874309198,6.750301e-06,0.0,0.1043540406297455,0,0
