transaction_id,amount,transaction_hour,merchant_category,foreign_transaction,location_mismatch,device_trust_score,velocity_last_24h,cardholder_age,is_fraud
4902,119.05,6,Grocery,0,0,85,1,56,0
4376,118.85,4,Electronics,0,0,43,0,42,0
6699,297.85,7,Electronics,0,0,90,2,19,0
9806,280.64,22,Travel,0,0,56,3,23,0
1102,625.88,9,Travel,0,0,94,3,19,0
9538,268.08,3,Travel,0,0,40,2,34,0
7656,251.93,13,Clothing,0,0,40,2,60,0
5236,1.33,16,Food,0,0,49,2,47,0
5166,751.85,14,Grocery,0,0,76,3,48,0
119,401.55,2,Travel,0,0,46,1,39,0
2023,497.13,17,Clothing,0,0,77,4,24,0
9886,201.42,5,Electronics,0,0,99,3,50,0
2639,542.04,8,Clothing,0,0,81,0,25,0
2035,168.81,19,Food,0,0,83,2,41,0
2565,92.81,17,Travel,1,0,72,1,46,0
8666,147.3,18,Clothing,0,1,65,6,42,0
3544,75.52,11,Clothing,0,0,45,4,19,0
1220,57.45,1,Food,0,0,88,1,25,0
9715,117.95,4,Grocery,0,0,32,1,37,0
6712,47.53,18,Clothing,0,0,51,1,64,0
2904,96.99,23,Grocery,0,0,52,4,34,0
3027,520.28,8,Electronics,0,0,55,2,65,0
2511,11.61,16,Clothing,1,0,67,1,40,0
4202,39.32,16,Clothing,1,0,57,5,33,0
3208,248.35,19,Electronics,0,1,85,3,32,0
4490,149.38,0,Grocery,0,0,59,2,43,0
2756,61.78,6,Clothing,0,0,37,2,64,0
8890,18.9,12,Food,0,0,57,1,52,0
178,88.01,1,Electronics,0,1,68,0,20,0
1644,175.87,3,Grocery,0,0,74,3,50,0
9293,139.12,13,Travel,0,0,56,1,50,0
3519,13.26,14,Electronics,0,0,97,2,38,0
1375,51.12,23,Clothing,1,0,32,3,54,0
1721,27.62,10,Grocery,0,0,65,6,32,0
3996,105.05,7,Food,0,0,69,2,43,0
3689,12.32,16,Travel,0,0,98,2,60,0
2265,168.15,20,Electronics,0,0,29,2,23,0
88,182.68,17,Electronics,1,0,39,0,51,0
2849,149.45,16,Clothing,1,0,61,2,38,0
8688,16.37,18,Grocery,0,0,52,3,46,0
404,315.24,22,Grocery,0,0,26,1,33,0
9901,4.21,22,Food,0,0,72,0,34,0
4078,58.11,10,Travel,0,1,31,1,41,0
6836,30.64,4,Clothing,1,0,43,4,20,0
6538,394.5,23,Clothing,0,0,97,0,41,0
2457,105.67,15,Grocery,0,0,76,2,62,0
2752,201.83,6,Travel,0,0,27,2,41,0
2215,233.47,22,Food,0,0,88,2,55,0
1028,335.06,7,Food,0,0,89,0,36,0
9704,289.75,21,Grocery,0,0,41,2,22,0
1422,127.39,5,Clothing,0,0,30,1,65,0
2437,87.65,4,Food,1,0,45,1,23,0
4278,74.27,12,Grocery,0,0,97,3,42,0
9610,240.56,16,Travel,0,1,86,1,61,0
1279,27.67,1,Clothing,0,0,36,1,45,0
6221,288.31,3,Electronics,0,0,89,0,52,0
4908,41.47,6,Travel,0,1,84,1,39,0
5065,240.5,12,Travel,0,0,88,4,49,0
1979,371.06,19,Clothing,0,1,45,3,51,0
1062,745.27,11,Travel,0,0,86,3,66,0
5015,39.38,9,Travel,1,0,35,2,44,0
4536,159.61,2,Travel,0,0,86,0,63,0
6994,15.67,0,Grocery,0,0,93,5,39,0
9254,65.27,9,Electronics,0,0,27,5,36,0
1503,4.68,18,Grocery,0,0,90,1,26,0
8569,107.01,11,Food,0,1,40,2,22,0
9315,145.85,17,Clothing,1,0,39,2,50,0
8837,125.87,11,Clothing,0,0,98,2,37,0
8921,134.79,7,Clothing,0,0,89,3,61,0
4919,256.75,14,Clothing,0,0,34,3,31,0
679,628.03,3,Travel,0,0,62,3,35,0
5077,171.43,4,Travel,0,0,76,5,46,0
8065,606.82,5,Clothing,0,0,42,1,37,0
7569,309.31,15,Travel,0,0,42,3,54,0
103,67.93,14,Electronics,0,0,83,3,38,0
958,8.66,21,Electronics,0,0,32,1,57,0
8557,12.5,15,Grocery,0,0,75,3,37,0
3786,19.86,12,Clothing,1,0,26,3,66,0
9631,31.01,21,Electronics,0,0,92,4,41,0
7174,249.34,12,Clothing,0,0,88,2,20,0
4044,173.88,6,Travel,0,0,65,1,34,0
2649,102.05,12,Electronics,0,0,72,1,27,0
6001,188.07,18,Travel,0,0,29,2,34,0
7928,358.45,8,Travel,0,0,49,3,32,0
2827,234.92,11,Food,1,0,40,2,35,0
4095,72.62,14,Electronics,1,0,98,5,67,0
7775,73.22,0,Food,0,0,64,1,64,0
9259,268.38,9,Food,0,0,36,2,57,0
8114,195.97,11,Clothing,1,0,81,0,26,0
4773,48.16,16,Food,0,0,59,1,20,0
1948,28.71,17,Food,1,0,90,0,25,0
6110,518.08,14,Grocery,0,0,71,1,38,0
2300,74.48,15,Clothing,0,0,41,1,65,0
7845,309.4,15,Food,0,0,83,1,44,0
4383,153.54,8,Travel,0,0,29,3,19,0
5426,154.68,22,Clothing,1,0,33,2,24,0
6772,367.27,14,Food,0,0,84,2,24,0
8579,76.03,13,Travel,0,0,44,0,64,0
4292,14.87,14,Grocery,0,0,82,4,29,0
529,10.44,3,Food,0,0,44,1,49,0
1234,5.69,4,Clothing,0,0,31,2,38,0
780,184.47,8,Travel,0,0,71,3,19,0
5860,159.0,4,Food,0,0,49,3,57,0
3060,544.43,11,Food,0,0,51,3,22,0
8588,258.99,0,Clothing,0,0,61,2,28,0
1861,269.66,22,Clothing,0,0,54,0,48,0
8439,184.25,13,Electronics,0,0,33,2,47,0
7404,93.31,18,Food,0,0,95,1,28,0
4640,300.78,7,Food,0,1,89,4,39,0
4251,85.42,13,Travel,0,0,65,1,37,0
1993,169.59,17,Travel,0,1,33,1,43,0
7380,16.82,19,Travel,0,0,32,1,53,0
7306,441.04,8,Grocery,0,0,75,1,66,0
5304,402.8,3,Grocery,0,1,80,2,27,0
8193,73.44,10,Electronics,0,0,44,0,42,0
7448,53.23,4,Food,0,0,57,1,57,0
2472,598.51,0,Travel,0,0,88,3,55,0
7198,261.56,15,Electronics,0,0,69,0,26,0
5313,470.89,8,Grocery,0,0,52,1,28,0
9036,228.85,7,Travel,0,0,98,4,61,0
1397,101.46,7,Grocery,0,0,46,3,32,0
4003,257.0,17,Clothing,0,1,89,2,54,0
5372,76.7,23,Grocery,0,0,94,2,21,0
3236,48.03,20,Travel,0,0,84,1,38,0
1043,69.09,16,Electronics,0,0,52,2,40,0
3299,84.74,4,Clothing,0,0,90,2,63,0
7257,9.33,10,Grocery,0,0,73,0,49,0
258,214.35,0,Grocery,0,0,50,1,64,0
7287,141.7,12,Electronics,0,0,86,2,31,0
8617,572.03,9,Electronics,0,0,80,2,50,0
7817,52.62,16,Travel,0,0,87,1,58,0
5844,3.03,5,Food,0,0,54,1,69,0
2090,86.17,11,Electronics,0,0,25,2,67,0
7703,186.27,7,Food,1,1,98,1,54,0
504,302.56,13,Food,1,0,45,1,67,0
5266,129.37,11,Travel,0,0,30,3,33,0
8815,191.36,12,Grocery,0,0,71,1,48,0
1346,99.76,19,Travel,0,0,88,1,58,0
8456,27.49,11,Clothing,0,0,85,3,57,0
5047,121.13,8,Food,0,0,96,2,40,0
2249,164.47,12,Clothing,0,0,67,0,28,0
4982,49.96,23,Electronics,0,0,45,1,29,0
373,17.86,12,Grocery,0,0,77,0,20,0
8455,522.03,0,Travel,0,0,41,2,51,0
3371,44.43,3,Clothing,0,0,52,3,26,0
2007,107.53,1,Food,0,1,46,2,55,0
3657,74.91,23,Electronics,0,0,75,0,28,0
8328,420.13,11,Clothing,0,0,74,1,61,0
7522,126.87,0,Electronics,0,0,98,5,69,0
4002,294.66,19,Food,0,0,65,2,50,0
6073,33.29,2,Electronics,0,0,57,1,47,0
8737,89.3,2,Travel,0,0,84,1,24,0
998,26.48,19,Travel,0,0,64,2,37,0
8180,17.92,21,Food,0,0,93,3,40,0
3291,12.48,22,Electronics,0,0,70,6,61,0
1177,272.42,14,Electronics,0,0,70,4,49,0
552,344.12,3,Grocery,1,0,38,3,29,1
745,47.56,10,Electronics,0,0,62,6,22,0
7224,64.79,13,Electronics,0,0,43,1,53,0
4555,110.42,19,Clothing,0,0,72,2,27,0
2860,34.68,9,Travel,0,0,84,3,53,0
8821,15.77,0,Food,0,0,71,0,53,0
3460,188.27,10,Electronics,0,0,73,3,30,0
2725,91.35,22,Grocery,0,0,71,1,50,0
6848,107.24,21,Electronics,1,1,69,3,40,0
7616,107.09,8,Electronics,0,1,83,4,58,0
7548,52.4,7,Clothing,0,0,88,1,35,0
9175,57.62,3,Electronics,0,0,86,2,67,0
6394,212.8,8,Clothing,0,0,61,2,26,0
5359,345.51,1,Grocery,0,0,79,0,52,0
9489,18.91,15,Electronics,0,0,44,1,33,0
2969,529.05,1,Food,0,0,55,1,22,0
694,49.97,11,Travel,0,0,45,1,32,0
2534,2.6,20,Grocery,1,0,50,2,63,0
6400,350.02,21,Food,0,0,35,4,56,0
983,20.29,21,Food,0,0,73,4,66,0
5365,130.31,14,Travel,0,0,44,1,55,0
80,22.17,1,Electronics,0,0,92,1,32,0
4054,146.22,14,Travel,0,0,96,0,62,0
6259,325.74,10,Electronics,0,0,88,1,37,0
9577,227.81,7,Travel,0,0,97,6,50,0
9026,86.62,20,Travel,0,1,41,2,57,0
3108,1.64,2,Grocery,0,0,66,0,33,0
3602,152.28,3,Food,0,0,37,2,49,0
6074,111.14,4,Clothing,0,0,38,1,26,0
8127,24.43,16,Clothing,0,0,34,1,69,0
2143,222.97,23,Clothing,1,0,50,0,62,0
6311,80.83,6,Electronics,0,0,99,6,21,0
2269,48.79,19,Clothing,0,0,45,2,37,0
446,529.59,4,Clothing,0,0,53,1,24,0
4884,35.76,9,Electronics,0,0,78,2,62,0
4467,25.69,7,Electronics,0,0,57,4,22,0
9027,149.54,6,Food,0,0,83,4,22,0
6633,197.26,16,Grocery,0,0,53,1,69,0
3317,119.09,11,Grocery,1,0,43,3,65,0
1702,101.97,20,Clothing,0,0,55,3,18,0
2527,42.59,2,Food,0,1,46,2,25,0
69,13.95,3,Electronics,0,0,59,1,39,0
1169,1.15,15,Grocery,0,0,56,3,61,0
49,142.42,18,Travel,0,1,51,2,41,0
1054,288.61,1,Electronics,0,0,91,1,21,0
4030,80.47,3,Food,0,0,62,3,57,0
881,47.3,10,Grocery,0,0,79,4,64,0
2652,82.8,10,Clothing,0,0,81,3,54,0
7760,39.37,9,Grocery,0,0,57,0,31,0
2440,30.13,23,Travel,0,0,99,2,69,0
4925,9.16,8,Clothing,0,0,69,6,25,0
1468,94.03,12,Electronics,1,0,87,2,61,0
7293,20.2,18,Clothing,0,0,28,5,32,0
5036,85.97,0,Clothing,0,0,96,3,35,0
2442,140.44,21,Electronics,0,0,74,0,66,0
6555,257.64,5,Grocery,0,0,40,2,48,0
231,285.09,6,Travel,0,0,35,3,58,0
1321,51.09,13,Travel,0,0,74,1,67,0
42,123.04,22,Food,0,1,36,3,62,0
778,230.59,23,Travel,0,0,43,3,18,0
8951,57.77,8,Food,0,0,70,1,50,0
8405,109.08,19,Clothing,0,0,69,1,53,0
1730,171.91,9,Travel,0,0,44,0,58,0
3911,7.21,5,Grocery,0,0,88,2,66,0
580,53.77,3,Clothing,0,0,89,1,23,0
9942,9.97,17,Clothing,0,0,68,1,64,0
5840,178.97,14,Food,0,0,69,1,66,0
8272,20.56,14,Grocery,0,0,47,3,36,0
7276,374.31,21,Grocery,0,0,82,2,49,0
1492,84.1,3,Food,0,0,85,3,21,0
9110,227.47,14,Travel,0,0,90,1,37,0
5611,14.42,5,Electronics,0,0,88,2,42,0
62,56.98,7,Food,1,0,60,2,43,0
5472,67.53,21,Clothing,0,0,56,1,45,0
3906,119.1,9,Travel,0,0,47,3,34,0
6532,417.43,3,Food,0,0,31,5,35,1
403,126.67,1,Electronics,0,0,43,2,52,0
333,2.61,19,Electronics,1,0,47,5,59,0
2085,139.27,13,Food,0,0,44,2,31,0
9558,126.49,6,Electronics,0,0,75,1,19,0
165,17.03,22,Clothing,0,0,53,0,50,0
4380,126.83,14,Grocery,0,0,29,2,32,0
2716,64.15,23,Clothing,0,0,98,1,40,0
8924,316.89,19,Food,0,0,49,6,50,0
7347,109.24,18,Travel,0,0,88,2,49,0
5454,95.32,12,Food,0,0,98,1,52,0
7047,235.36,23,Food,0,0,35,0,21,0
1335,662.52,18,Electronics,0,0,57,3,40,0
8699,114.68,7,Food,0,0,74,2,25,0
1660,106.7,2,Electronics,0,0,25,3,19,0
3579,243.61,20,Travel,0,0,82,4,25,0
754,73.41,12,Travel,0,1,38,2,34,0
6585,199.1,0,Electronics,0,0,34,3,53,0
707,70.04,12,Travel,0,0,91,2,60,0
3015,174.78,9,Grocery,0,0,54,2,46,0
8559,266.14,8,Food,1,0,28,5,68,1
9876,16.76,20,Clothing,0,0,83,3,37,0
9583,28.1,3,Food,0,0,28,2,52,0
8929,23.72,0,Travel,0,0,46,0,24,0
9557,20.35,15,Electronics,0,0,58,1,25,0
8984,145.11,18,Clothing,0,1,37,2,55,0
1835,300.62,4,Grocery,0,0,96,3,32,0
2997,30.8,6,Electronics,0,0,90,2,63,0
5428,49.78,8,Clothing,0,0,74,1,28,0
3880,47.37,18,Electronics,1,0,26,2,24,0
7157,131.49,1,Food,0,0,40,3,64,0
5082,20.2,3,Grocery,0,0,75,1,56,0
9115,70.99,0,Travel,0,0,60,4,22,0
7245,60.26,9,Travel,1,0,79,1,34,0
5401,50.35,1,Food,0,0,38,1,62,0
5396,83.75,15,Clothing,0,0,31,2,57,0
9428,334.66,16,Clothing,0,0,62,1,33,0
2247,11.84,19,Food,0,0,93,2,36,0
836,97.72,8,Food,0,0,81,1,54,0
8395,279.35,4,Travel,0,0,58,4,34,0
9043,671.88,9,Food,0,0,95,2,44,0
433,173.32,16,Grocery,0,0,45,2,19,0
3379,16.66,9,Food,0,0,86,2,55,0
6818,485.22,18,Electronics,0,0,76,1,37,0
8132,168.83,13,Grocery,0,0,77,0,63,0
9622,13.35,16,Grocery,0,1,58,3,64,0
6067,119.96,22,Food,1,0,28,3,40,0
1194,174.6,19,Grocery,1,0,58,4,54,0
6935,530.87,6,Food,1,0,42,3,58,0
5462,49.79,7,Electronics,0,0,93,3,54,0
3072,169.49,13,Grocery,1,0,46,3,56,0
3045,241.01,13,Clothing,0,0,69,6,60,0
3264,3.29,17,Electronics,0,0,65,4,42,0
2730,119.12,19,Food,0,0,87,4,35,0
3434,105.11,23,Food,1,1,84,3,47,0
434,19.19,9,Grocery,0,0,70,0,60,0
3273,231.36,15,Clothing,0,0,65,1,58,0
7002,37.21,14,Grocery,0,0,92,1,32,0
9727,309.7,3,Clothing,0,0,45,3,65,0
105,428.63,18,Grocery,0,0,58,2,57,0
3316,195.08,12,Travel,0,1,71,3,62,0
1657,145.26,13,Electronics,0,0,59,4,33,0
1534,57.3,14,Clothing,0,0,78,2,35,0
4681,56.79,2,Clothing,0,0,42,0,30,0
8814,76.51,17,Food,0,0,81,1,40,0
9003,232.32,8,Food,0,0,42,1,36,0
6623,119.47,6,Grocery,0,0,55,2,53,0
1444,105.58,22,Clothing,0,0,69,1,62,0
215,224.18,6,Travel,0,0,29,0,26,0
5357,33.36,13,Food,0,0,75,2,44,0
9219,337.39,3,Food,0,0,53,1,42,0
6323,142.04,23,Grocery,0,0,26,0,20,0
4990,264.34,16,Electronics,0,0,86,2,48,0
1420,488.92,9,Clothing,0,0,34,1,38,0
9517,114.09,22,Grocery,0,0,42,5,69,0
8607,209.35,16,Grocery,0,0,81,2,56,0
182,21.68,5,Clothing,0,0,40,3,23,0
4353,96.24,16,Electronics,0,0,77,1,66,0
8701,473.35,9,Travel,0,0,76,0,69,0
2447,54.04,3,Clothing,0,0,45,3,68,0
5322,58.88,8,Grocery,0,0,40,2,49,0
8046,19.12,3,Clothing,0,0,50,3,48,0
5685,28.04,4,Food,0,0,27,1,50,0
3533,71.08,23,Grocery,0,0,32,4,27,0
8245,72.88,23,Clothing,0,0,92,0,66,0
7977,458.56,18,Grocery,1,0,66,4,59,0
3699,487.1,19,Travel,0,0,83,6,67,0
71,266.31,12,Grocery,0,0,82,2,31,0
545,173.28,2,Electronics,0,0,87,1,21,0
1205,120.72,0,Travel,0,0,83,4,45,0
3079,30.28,20,Travel,0,0,58,2,27,0
9107,28.14,4,Travel,0,0,93,2,31,0
9121,395.89,0,Grocery,0,0,87,2,26,0
9681,127.78,21,Clothing,0,0,49,1,40,0
6181,162.03,15,Travel,0,1,55,4,53,0
8330,112.45,12,Clothing,1,0,93,2,68,0
4285,144.68,18,Grocery,0,0,29,3,40,0
4008,94.5,9,Food,0,1,64,2,50,0
8714,100.11,12,Clothing,0,0,83,0,66,0
878,193.62,20,Clothing,0,0,71,0,62,0
8061,179.83,17,Travel,0,0,78,1,54,0
197,233.0,23,Electronics,0,0,46,0,50,0
9747,283.03,6,Travel,0,0,66,0,62,0
4011,6.35,1,Travel,0,0,41,2,25,0
9963,119.19,6,Clothing,0,0,57,0,36,0
2572,425.82,2,Travel,0,0,66,5,30,0
3754,211.43,1,Food,0,0,73,2,40,0
9248,107.7,22,Electronics,0,0,95,5,39,0
8629,60.0,2,Grocery,1,0,25,2,45,1
9369,282.08,19,Electronics,0,0,97,1,48,0
6160,325.51,16,Electronics,0,0,40,3,56,0
4792,551.92,12,Electronics,0,0,76,0,48,0
5338,152.27,10,Grocery,0,0,60,4,40,0
3025,10.48,17,Clothing,1,0,40,4,55,0
2719,337.99,18,Electronics,0,0,44,3,21,0
8656,107.25,0,Travel,0,0,44,3,22,0
6917,85.86,5,Clothing,1,1,45,1,67,0
3985,305.99,1,Travel,0,0,94,1,47,0
7309,280.31,16,Grocery,0,0,38,1,48,0
5954,172.42,6,Electronics,0,0,56,0,30,0
3845,31.64,23,Electronics,0,0,86,2,34,0
2683,2.66,12,Clothing,0,0,29,0,37,0
4025,201.25,16,Food,0,1,34,4,49,0
8716,335.84,9,Grocery,0,0,71,2,68,0
3140,12.76,1,Clothing,0,0,31,6,58,1
4238,261.84,5,Travel,0,0,51,3,55,0
219,188.78,22,Travel,0,0,58,2,27,0
6619,125.38,16,Food,0,0,44,1,44,0
9607,302.6,23,Food,0,0,25,3,26,0
5269,351.17,21,Travel,0,0,37,5,23,0
2544,171.16,23,Food,0,0,80,2,36,0
2871,404.14,21,Electronics,0,1,26,1,18,0
1245,257.65,3,Electronics,0,0,46,2,40,0
421,282.28,19,Grocery,0,0,64,1,30,0
6228,767.52,4,Clothing,1,1,80,4,62,0
2059,189.47,3,Grocery,0,0,50,1,30,0
8494,502.2,15,Travel,0,0,41,1,61,0
6435,268.22,15,Food,0,0,72,1,18,0
3423,258.62,14,Grocery,0,0,27,2,31,0
4511,34.5,13,Clothing,0,0,94,4,45,0
1167,321.23,5,Food,0,0,35,0,67,0
255,33.43,16,Grocery,0,0,92,0,39,0
416,107.1,0,Grocery,0,0,38,1,22,0
9176,40.14,17,Travel,0,0,84,0,53,0
3470,33.48,18,Travel,0,0,42,2,52,0
3051,41.37,0,Electronics,0,0,82,3,67,0
760,279.72,19,Electronics,0,0,55,0,24,0
1386,70.8,8,Electronics,1,0,54,3,39,0
655,101.71,3,Travel,0,0,85,3,20,0
1202,4.48,0,Grocery,1,0,76,1,20,0
2414,5.03,9,Food,0,0,91,2,21,0
5580,104.09,9,Food,0,0,99,3,34,0
5994,124.4,9,Food,0,0,90,1,37,0
5295,268.09,1,Clothing,0,0,63,0,59,0
3056,622.61,4,Clothing,0,0,63,0,34,0
2831,118.02,6,Electronics,0,0,75,2,52,0
2971,86.2,8,Travel,0,0,60,2,54,0
329,97.93,6,Travel,0,0,86,1,55,0
4271,188.33,5,Travel,0,0,49,1,29,0
5995,13.49,21,Grocery,0,0,56,3,40,0
4393,186.71,11,Grocery,0,0,58,1,31,0
2064,110.66,14,Travel,0,0,25,5,61,0
8302,53.96,16,Food,0,0,98,1,31,0
9014,9.66,2,Electronics,0,0,91,3,34,0
9330,298.62,9,Electronics,0,0,93,2,65,0
5170,263.81,1,Travel,0,0,92,2,43,0
4430,287.48,11,Food,0,1,94,0,24,0
1282,218.2,16,Food,1,0,85,2,18,0
3382,101.92,15,Travel,0,0,93,3,18,0
2637,608.9,0,Grocery,0,0,89,5,61,0
3329,27.22,20,Grocery,0,0,73,2,34,0
6437,144.82,3,Electronics,0,0,58,0,48,0
5019,147.67,9,Food,0,0,76,0,58,0
7325,12.68,16,Grocery,0,0,93,1,24,0
3796,193.51,22,Travel,1,0,40,4,53,0
2664,203.87,10,Grocery,0,0,43,3,29,0
8283,372.23,11,Travel,1,0,57,3,69,0
1283,147.63,18,Food,0,0,59,4,41,0
4149,234.97,22,Electronics,1,1,69,0,19,0
1363,175.58,21,Electronics,0,0,62,3,49,0
1438,219.55,12,Grocery,0,0,34,0,66,0
9629,8.78,9,Clothing,0,0,46,1,33,0
3442,135.02,22,Travel,0,0,55,0,24,0
57,16.68,16,Grocery,0,0,34,1,35,0
4598,47.57,17,Grocery,0,0,88,2,36,0
8480,563.15,11,Travel,0,0,25,5,47,0
5366,834.14,21,Travel,0,0,85,1,67,0
1845,515.89,22,Travel,0,1,52,1,60,0
5516,269.2,9,Grocery,0,0,83,0,56,0
8574,56.3,7,Grocery,0,0,41,2,50,0
6264,662.28,23,Clothing,1,0,29,3,35,0
2881,72.51,17,Grocery,0,0,52,2,29,0
1744,2.0,6,Electronics,1,0,93,1,63,0
8399,351.82,21,Electronics,0,0,46,1,46,0
4170,18.3,19,Travel,0,0,25,3,47,0
5198,11.87,17,Clothing,0,0,78,1,48,0
8994,116.52,12,Clothing,0,0,29,1,32,0
741,111.81,0,Electronics,0,0,77,1,60,0
9067,52.6,19,Grocery,0,0,56,4,55,0
1625,34.69,13,Grocery,1,0,72,0,55,0
525,327.99,19,Electronics,0,0,82,3,56,0
8000,19.86,0,Grocery,0,1,78,7,29,1
4420,35.08,19,Electronics,0,0,65,7,41,0
5427,737.06,0,Food,0,1,65,5,51,1
6690,13.59,13,Grocery,0,0,94,3,63,0
7383,783.1,11,Clothing,0,0,72,1,39,0
436,217.3,0,Grocery,0,0,34,6,59,1
2961,39.1,16,Grocery,0,1,55,5,28,0
309,285.42,20,Food,0,0,77,4,66,0
1566,99.21,11,Electronics,0,1,29,2,58,0
2632,219.04,11,Grocery,0,0,35,3,57,0
5598,206.52,14,Clothing,0,0,49,0,27,0
9478,382.03,4,Electronics,0,0,47,1,39,0
402,419.12,8,Electronics,1,1,82,6,18,1
3827,113.16,20,Travel,0,0,27,1,67,0
882,200.59,23,Grocery,0,0,83,1,23,0
3998,90.33,22,Electronics,0,0,69,5,68,0
7119,212.31,4,Grocery,1,0,91,0,31,0
3266,12.88,6,Travel,1,0,41,2,31,0
8407,0.67,2,Food,0,0,93,1,21,0
5010,101.29,22,Food,0,0,25,1,42,0
5737,178.35,21,Electronics,0,0,85,1,50,0
5555,324.3,13,Food,0,0,57,0,26,0
289,60.77,3,Clothing,1,0,51,5,38,1
5565,480.4,12,Grocery,0,1,89,1,58,0
8325,12.1,12,Electronics,0,0,72,2,53,0
2624,433.32,21,Travel,0,0,38,1,32,0
8860,175.13,12,Grocery,0,0,73,1,55,0
477,13.8,18,Grocery,1,0,96,5,61,0
8592,1.73,23,Travel,0,0,83,2,67,0
9714,46.21,17,Electronics,0,0,87,2,59,0
6523,283.11,3,Clothing,1,0,86,0,58,0
3112,49.88,6,Travel,0,0,79,2,20,0
9471,112.6,16,Food,0,0,80,1,30,0
738,305.29,15,Food,0,0,42,2,29,0
3134,141.45,16,Clothing,0,0,79,3,57,0
8048,5.7,3,Electronics,0,0,76,2,58,0
6552,132.8,5,Clothing,0,0,59,4,61,0
5408,105.48,1,Travel,0,1,27,3,59,1
5564,58.91,17,Grocery,0,0,63,3,48,0
5329,104.23,11,Travel,0,0,61,2,36,0
6719,47.22,12,Food,0,0,76,0,28,0
5119,255.22,22,Electronics,0,0,75,4,30,0
4620,352.23,8,Clothing,0,0,59,0,29,0
3690,3.48,15,Grocery,1,1,56,2,26,0
7717,45.48,17,Food,0,0,57,3,63,0
1840,45.79,20,Grocery,0,0,55,4,66,0
1996,192.58,19,Clothing,0,0,72,4,44,0
2400,182.36,3,Travel,0,0,39,3,68,0
6511,9.68,0,Electronics,0,0,65,1,46,0
9357,324.86,3,Electronics,0,0,35,2,39,0
4120,225.77,18,Electronics,0,0,66,1,62,0
5895,112.23,18,Food,0,0,56,1,33,0
801,221.11,14,Electronics,0,0,39,3,38,0
8424,2.09,11,Electronics,0,0,80,5,20,0
7681,499.21,16,Food,0,0,54,2,66,0
1406,115.86,11,Food,1,0,57,2,42,0
5432,16.69,10,Electronics,0,0,34,3,26,0
70,780.15,15,Electronics,0,0,75,3,27,0
9544,113.96,8,Travel,0,0,70,4,22,0
2760,11.56,17,Electronics,1,0,47,1,65,0
8295,265.58,19,Travel,0,0,38,1,39,0
1587,213.83,7,Clothing,0,0,58,3,35,0
6667,72.62,13,Electronics,0,0,63,3,28,0
8015,203.46,14,Travel,0,1,44,1,41,0
1075,792.0,6,Travel,0,0,81,1,43,0
3064,175.9,6,Electronics,0,1,30,7,44,1
6488,87.1,9,Grocery,0,0,64,2,53,0
4706,98.73,9,Clothing,0,0,40,3,25,0
9070,25.44,21,Food,0,0,58,5,54,0
2604,68.78,20,Electronics,0,0,70,3,48,0
7739,197.0,3,Clothing,0,0,62,2,38,0
1580,142.42,6,Food,0,0,35,3,22,0
5059,147.03,16,Travel,0,0,48,1,39,0
5754,273.12,9,Travel,0,0,43,6,46,0
3549,64.82,0,Electronics,0,0,54,2,53,0
410,17.23,10,Travel,0,0,99,1,48,0
4098,15.32,4,Electronics,1,0,32,2,27,0
6462,208.56,19,Food,0,0,33,0,47,0
5602,68.28,14,Travel,0,0,92,1,50,0
5232,97.84,13,Electronics,0,0,88,3,30,0
3778,150.5,4,Travel,0,0,42,3,58,0
2727,12.23,13,Travel,0,0,40,3,69,0
478,145.28,11,Food,0,0,65,0,65,0
1330,124.12,1,Travel,0,0,96,4,29,0
4036,802.54,13,Travel,0,0,46,4,54,0
9643,69.86,10,Clothing,0,1,82,3,69,0
1778,103.6,15,Travel,0,0,54,2,54,0
6097,9.67,22,Travel,0,0,86,3,18,0
752,505.91,11,Clothing,0,0,29,1,52,0
5793,605.76,18,Clothing,0,0,49,5,52,0
4061,62.68,1,Clothing,0,0,60,2,58,0
9042,68.44,1,Travel,0,0,33,2,68,0
6031,175.66,2,Travel,0,1,49,2,46,0
5899,547.57,22,Food,0,0,99,1,59,0
9339,66.95,10,Grocery,0,0,69,1,25,0
9161,431.4,6,Clothing,0,0,85,0,49,0
9997,410.04,5,Clothing,0,0,70,3,25,0
5152,40.57,13,Travel,0,0,47,2,29,0
469,45.55,10,Food,0,0,26,2,29,0
1546,118.94,3,Food,0,0,27,5,20,1
6312,133.72,22,Clothing,0,0,26,3,38,0
2684,85.78,8,Travel,0,0,55,5,55,0
8967,161.33,19,Grocery,0,0,85,4,56,0
6182,42.46,1,Electronics,0,0,50,1,50,0
1026,115.72,6,Electronics,0,0,28,1,24,0
5113,165.29,19,Food,0,0,37,2,37,0
8563,192.16,18,Clothing,0,0,81,0,56,0
5369,266.23,4,Clothing,0,0,69,1,26,0
2355,231.71,22,Grocery,0,0,57,1,59,0
7279,255.67,19,Food,0,1,25,5,44,1
3603,36.88,19,Grocery,0,0,77,1,66,0
774,91.14,8,Clothing,0,0,65,4,30,0
6774,32.4,14,Grocery,0,0,33,0,22,0
8810,23.61,21,Travel,0,0,33,4,39,0
3383,5.7,13,Travel,0,0,96,3,61,0
642,69.97,23,Electronics,0,0,48,1,49,0
4234,436.13,22,Food,0,0,41,0,31,0
3816,155.14,14,Food,0,0,56,0,48,0
4105,63.16,2,Clothing,0,0,27,4,68,0
